baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-b,baseOrder,grp-ref-sifre-n,dam-lev,jac,lcc_len_char,lcs_str_cahr,id
ref-sifre-n.2.1.212-ref-sifre-n.2.1.253,ref-b.5.8.4.18a.14.1-ref-b.5.8.5.18b.1.1,6315,6537,ref-sifre-n.2.1.212,ref-sifre-n.2.1.253,8486524,8486630,ref-b.5.8.4.18a.14.1,ref-b.5.8.5.18b.1.1,תמעל מעל אין מעל אלא שנוי וכן_הוא_אומר איש_איש_כי תשטה אשתו ומעלה בו מעל ואומר וימעלו באלהי אבתיהם,כי תמעל מעל אין מעל אלא שנוי וכן_הוא_אומר איש_איש_כי תשטה אשתו ומעלה בו מעל ואומר,17,18,2764,2763.0,55,55.0,0.23469387755102042,0.2142857142857143,78,תמעל מעל אין מעל אלא שנוי וכן_הוא_אומר איש_איש_כי תשטה אשתו ומעלה בו מעל ואומר,5080000046
ref-sifre-n.2.1.239-ref-sifre-n.2.1.251,ref-b.5.8.5.18b.11.21-ref-b.5.8.5.19a.1.4,6464,6527,ref-sifre-n.2.1.239,ref-sifre-n.2.1.251,8487534,8487595,ref-b.5.8.5.18b.11.21,ref-b.5.8.5.19a.1.4,ואומר בעוזיה צא מן המקדש כי מעלת ואומר ומעלה בו מעל הא אין ,תמעל מעל מכל מקום אי מה חטא האמור בתרומה עד שיצא מן הקדש ,13,13,2768,2768.0,59,54.0,0.7288135593220338,0.8421052631578947,27,מע  מ מק י מ אמר ומה ע א ן ,5080000047
ref-sifre-n.2.1.227-ref-sifre-n.2.1.245,ref-b.5.8.5.19a.3.6-ref-b.5.8.5.19a.4.2,6399,6499,ref-sifre-n.2.1.227,ref-sifre-n.2.1.245,8487692,8487806,ref-b.5.8.5.19a.3.6,ref-b.5.8.5.19a.4.2,מן ההקדש כיון שהוציא מעל דברי_רבי_שמעון_רבי_יהודה_אומר_עד שיזרוק הדם מנין_תלמוד_לומר תמעל מעל מכל_מקום_אמר מר,מן ההקדש כיון שהוציא מעל דברי_רבי_שמעון_רבי_יהודה_אומר_עד שיזרוק הדם מנין_תלמוד_לומר תמעל מעל מכל_מקום_אמר מר,19,13,2769,2769.0,57,57.0,0.0,0.0,109,מן ההקדש כיון שהוציא מעל דברי_רבי_שמעון_רבי_יהודה_אומר_עד שיזרוק הדם מנין_תלמוד_לומר תמעל מעל מכל_מקום_אמר מר,5080000048
ref-sifre-n.2.1.336-ref-sifre-n.2.1.351,ref-b.4.1.9.111a.18.2-ref-b.4.1.9.111a.18.16,6964,7046,ref-sifre-n.2.1.336,ref-sifre-n.2.1.351,5054126,5054203,ref-b.4.1.9.111a.18.2,ref-b.4.1.9.111a.18.16,כשם שפטורים מן האשם כך יהיו פטורים מן הקרן תלמוד לומר ונתן לאשר אשם לו ואשמה ,כשם שאיל ואשם מעכבים כך חומש מעכב תלמוד לומר באיל האשם ונסלח לו איל ואשם ,16,15,1659,1659.0,63,63.0,0.5714285714285714,0.6666666666666667,42,כשם שי אשם כים מ  תלמוד לומר א אשם לו ואש ,5080000049
ref-sifre-n.3.1.73-ref-sifre-n.3.1.88,ref-b.4.2.4.54a.3.2-ref-b.4.2.4.54a.3.17,7782,7868,ref-sifre-n.3.1.73,ref-sifre-n.3.1.88,5273598,5273685,ref-b.4.2.4.54a.3.2,ref-b.4.2.4.54a.3.17,וחמישתו יוסף עליו עד שיהיה חומש וחומשה הוא וחומשו חמשה משום ר' יאשיה אמרו חמשה שלם ,ויסף חמישיתו עליו שיהא הוא וחומשו חמשה דברי_רבי_יאשיה ר' יונתן אומר חמישיתו חומשו של ,16,14,1669,1669.0,64,64.0,0.611764705882353,0.46153846153846156,52,וחמישיו עליו שיה הוא וחומשו חמשה ריאשיה אמרו חמש של ,5080000050
ref-sifre-n.3.1.99-ref-sifre-n.3.1.108,ref-b.4.1.9.103b.12.15-ref-b.4.1.9.103b.12.24,7917,7961,ref-sifre-n.3.1.99,ref-sifre-n.3.1.108,5026971,5027023,ref-b.4.1.9.103b.12.15,ref-b.4.1.9.103b.12.24,לאשר הוא לו יתננו ביום אשמתו אין_לי_אלא לו ,"לאשר הוא לו יתננו ביום אשמתו ורבי עקיבא אע""ג דלא ",8,10,1636,1636.0,65,65.0,0.2653061224489796,0.5,36,לאשר הוא לו יתננו ביום אשמתו ייאא ל ,5080000051
ref-sifre-n.3.1.100-ref-sifre-n.3.1.111,ref-b.5.4.7.44b.17.1-ref-b.5.4.7.45a.4.10,7923,7981,ref-sifre-n.3.1.100,ref-sifre-n.3.1.111,8069646,8069732,ref-b.5.4.7.44b.17.1,ref-b.5.4.7.45a.4.10,הוא לו יתננו ביום אשמתו אין_לי_אלא לו ולשלוחו מנין לרבות ,"היינו כושי רבי_חנינא_בן_אנטיגנוס לא תני כושי ת""ר שבר רגל אין_לי_אלא שבר רגל מנין לרבות ",10,14,2632,2632.0,66,65.0,0.5862068965517241,0.7333333333333334,41,הו ו יננביו אתו אין_לי_אלא של מנין לרבות ,5080000052
ref-sifre-n.3.1.101-ref-sifre-n.3.1.110,ref-b.5.6.1.6b.13.2-ref-b.5.6.1.6b.13.12,7927,7975,ref-sifre-n.3.1.101,ref-sifre-n.3.1.110,8246070,8246118,ref-b.5.6.1.6b.13.2,ref-b.5.6.1.6b.13.12,לו יתננו ביום אשמתו אין_לי_אלא לו ולשלוחו מנין ,לא תתנו מהם אלו אשים אין_לי_אלא כולן מקצתן מנין ,8,9,2694,2694.0,67,65.0,0.4375,0.75,30,ל תנו ם או אין_לי_אלא ול מנין ,5080000053
ref-sifre-n.4.1.3-ref-sifre-n.4.1.15,ref-b.3.7.1.21a.13.16-ref-b.3.7.1.21a.13.28,8220,8281,ref-sifre-n.4.1.3,ref-sifre-n.4.1.15,4456599,4456658,ref-b.3.7.1.21a.13.16,ref-b.3.7.1.21a.13.28,לאיש גואל ר' ישמעאל אמר וכי יש לך אדם בישראל שאין לו גואל ,ואיש כי לא_יהיה_לו גאל וכי יש אדם בישראל שאין לו גואלים ,13,11,1539,1539.0,70,68.0,0.3620689655172414,0.5,41,איש יאל א וכי יש אדם בישראל שאין לו גואל ,5080000054
ref-sifre-n.4.1.27-ref-sifre-n.4.1.36,ref-b.4.1.9.104b.7.4-ref-b.4.1.9.104b.7.16,8336,8394,ref-sifre-n.4.1.27,ref-sifre-n.4.1.36,5029603,5029676,ref-b.4.1.9.104b.7.4,ref-b.4.1.9.104b.7.16,הגוזל הגר ונשבע לו ומת שישלם קרן וחומש לכהנים ואשם ,הגוזל את חבירו ונשבע לו ומת יורשין משלמים קרן וחומש ופטורין מן האשם ,10,13,1638,1637.0,72,68.0,0.36764705882352944,0.5625,43,הגוזל ר ונשבע לו ומת שישלם קרן וחומש י אשם ,5080000055
ref-sifre-n.4.1.1-ref-sifre-n.4.1.53,ref-b.4.1.9.109a.5.2-ref-b.4.1.9.109a.6.7,8211,8474,ref-sifre-n.4.1.1,ref-sifre-n.4.1.53,5045640,5045770,ref-b.4.1.9.109a.5.2,ref-b.4.1.9.109a.6.7,ואם אין לאיש גואל להשיב האשם וכי יש אדם בישראל שאין לו גואלים אלא בגזל הגר הכתוב מדבר הרי שגזל הגר ונשבע לו ושמע שמת,ואם אין לאיש גואל להשיב האשם וכי יש אדם בישראל שאין לו גואלים אלא בגזל הגר הכתוב מדבר הרי שגזל הגר ונשבע לו ושמע שמת,26,25,1639,1639.0,68,68.0,0.0,0.0,116,ואם אין לאיש גואל להשיב האשם וכי יש אדם בישראל שאין לו גואלים אלא בגזל הגר הכתוב מדבר הרי שגזל הגר ונשבע לו ושמע שמת,5080000056
ref-sifre-n.4.1.118-ref-sifre-n.4.1.122,ref-b.4.1.9.109b.6.3-ref-b.4.1.9.109b.6.7,8808,8834,ref-sifre-n.4.1.118,ref-sifre-n.4.1.122,5047124,5047150,ref-b.4.1.9.109b.6.3,ref-b.4.1.9.109b.6.7,לה' לכהן קנאו השם ונתנו ,לה' לכהן קנאו השם ונתנו ,5,5,1641,1641.0,85,68.0,0.0,0.0,24,לה' לכהן קנאו השם ונתנו ,5080000057
ref-sifre-n.4.1.96-ref-sifre-n.4.1.105,ref-b.4.1.9.109b.6.22-ref-b.4.1.9.109b.6.31,8696,8746,ref-sifre-n.4.1.96,ref-sifre-n.4.1.105,5047223,5047273,ref-b.4.1.9.109b.6.22,ref-b.4.1.9.109b.6.31,כשהוא אומר מלבד איל הכפורים אשר יכפר בו עליו הרי ,כשהוא אומר מלבד איל הכפורים אשר יכפר בו עליו הרי ,10,10,1642,1642.0,77,68.0,0.0,0.0,49,כשהוא אומר מלבד איל הכפורים אשר יכפר בו עליו הרי ,5080000058
ref-sifre-n.4.1.95-ref-sifre-n.4.1.100,ref-b.4.1.9.110a.13.19-ref-b.4.1.9.110a.14.5,8690,8725,ref-sifre-n.4.1.95,ref-sifre-n.4.1.100,5049482,5049527,ref-b.4.1.9.110a.13.19,ref-b.4.1.9.110a.14.5,באשם כשהוא אומר מלבד איל הכפורים ,אשם קרייה רחמנא כשהוא אומר מלבד איל הכפורים ,6,8,1648,1648.0,76,68.0,0.29545454545454547,0.4444444444444444,32,אשם כשהוא אומר מלבד איל הכפורים ,5080000059
ref-sifre-n.4.1.48-ref-sifre-n.4.1.114,ref-b.4.1.9.111a.11.6-ref-b.4.1.9.111a.11.23,8445,8789,ref-sifre-n.4.1.48,ref-sifre-n.4.1.114,5053574,5053664,ref-b.4.1.9.111a.11.6,ref-b.4.1.9.111a.11.23,אשמו וכו'_מנהני_מילי_אמר_רבא_דאמר_קרא האשם המושב לה' לכהן מלבד איל הכפורים אשר יכפר בו,אשמו וכו'_מנהני_מילי_אמר_רבא_דאמר_קרא האשם המושב לה' לכהן מלבד איל,36,12,1654,1652.0,73,73.0,0.23255813953488372,0.36363636363636365,66,אשמו וכו'_מנהני_מילי_אמר_רבא_דאמר_קרא האשם המושב לה' לכהן מלבד איל,5080000060
ref-sifre-n.4.1.3-ref-sifre-n.4.1.28,ref-b.4.4.8.68b.9.11-ref-b.4.4.8.68b.10.3,8220,8347,ref-sifre-n.4.1.3,ref-sifre-n.4.1.28,6203428,6203490,ref-b.4.4.8.68b.9.11,ref-b.4.4.8.68b.10.3,לאיש גואל ר' ישמעאל אמר וכי יש לך אדם בישראל שאין לו גואל ומה_תלמוד_לומר ואם אין לאיש גואל בא_הכתוב_ולימד_על הגוזל הגר ,לאיש גואל וכי יש_לך_אדם בישראל שאין לו גואל אלא בגזל הגר ,21,11,1916,1916.0,71,68.0,0.5378151260504201,0.65,55,לאיש גואל וכי ישלךאדם בישראל שאין לו גואל אלא בגזל הגר ,5080000061
ref-sifre-n.4.1.117-ref-sifre-n.4.1.124,ref-b.5.1.5.57a.10.9-ref-b.5.1.5.57a.10.19,8803,8849,ref-sifre-n.4.1.117,ref-sifre-n.4.1.124,6971986,6972044,ref-b.5.1.5.57a.10.9,ref-b.5.1.5.57a.10.19,מדבר לה' לכהן קנאו השם ונתנו לכהנים באנשי ,מדבר חטאת ואשם מתנה לכהן ובכור מתנה לכהן מה חטאת ואשם ,8,11,2194,2192.0,84,68.0,0.6296296296296297,0.75,24,מדבר ה לכהן וותנ לכה אש ,5080000062
ref-sifre-n.4.1.77-ref-sifre-n.4.1.99,ref-b.5.2.4.45b.23.12-ref-b.5.2.4.45b.24.8,8595,8716,ref-sifre-n.4.1.77,ref-sifre-n.4.1.99,7281321,7281417,ref-b.5.2.4.45b.23.12,ref-b.5.2.4.45b.24.8,הכתוב מדבר אשם המושב לה' לכהן בכסף הכתוב_מדבר_אתה_אומר בכסף הכתוב_מדבר_או_אינו_מדבר_אלא באשם כשהוא אומר מלבד איל ,כתיב איזהו דבר שמקצתו לה' ומקצתו לכהן הוי אומר אלו כבשים ורע מי כתיב קדש יהיו לה' ולכהן לה' ,15,19,2326,2324.0,74,74.0,0.7256637168141593,0.7727272727272727,46,כתב דבר שמו לה' ומתו כ הויומראל בשם ור מבד יל ,5080000063
ref-sifre-n.4.1.114-ref-sifre-n.4.1.123,ref-b.5.2.4.45b.23.7-ref-b.5.2.4.45b.23.18,8786,8842,ref-sifre-n.4.1.114,ref-sifre-n.4.1.123,7281295,7281361,ref-b.5.2.4.45b.23.7,ref-b.5.2.4.45b.23.18,לה' לכהן כתיב איזהו דבר שמקצתו לה' ומקצתו לכהן קודש יהיו לה' לכהן כתיב איזהו דבר שמקצתו לה',לכהן קודש יהיו לה' לכהן כתיב איזהו דבר שמקצתו לה' לכהן כתיב איזהו דבר שמקצתו לה' ומקצתו לכהן,10,10,2324,2324.0,81,81.0,0.5543478260869565,0.0,65,לה' לכהן כתיב איזהו דבר שמקצתו לה' לכהן כתיב איזהו דבר שמקצתו לה',5080000064
ref-sifre-n.4.1.112-ref-sifre-n.4.1.123,ref-b.5.2.4.45b.24.3-ref-b.5.2.4.45b.24.19,8773,8842,ref-sifre-n.4.1.112,ref-sifre-n.4.1.123,7281389,7281475,ref-b.5.2.4.45b.24.3,ref-b.5.2.4.45b.24.19,לה' ולכהן לה' לכהן כתיב כדרב_הונא_דאמר_רב_הונא קנאו השם ונתנו לכהן,כתיב קדש יהיו לה' ולכהן לה' לכהן כתיב כדרב_הונא_דאמר_רב_הונא קנאו השם ונתנו לכהן,12,12,2327,2327.0,80,80.0,0.175,0.125,66,לה' ולכהן לה' לכהן כתיב כדרב_הונא_דאמר_רב_הונא קנאו השם ונתנו לכהן,5080000065
ref-sifre-n.4.1.118-ref-sifre-n.4.1.122,ref-b.5.5.8.28b.2.4-ref-b.5.5.8.28b.2.8,8808,8834,ref-sifre-n.4.1.118,ref-sifre-n.4.1.122,8207671,8207697,ref-b.5.5.8.28b.2.4,ref-b.5.5.8.28b.2.8,לה' לכהן קנאו השם ונתנו ,לה' לכהן קנאו השם ונתנו ,5,5,2681,2681.0,86,68.0,0.0,0.0,24,לה' לכהן קנאו השם ונתנו ,5080000066
ref-sifre-n.4.1.96-ref-sifre-n.4.1.105,ref-b.5.5.8.28b.3.12-ref-b.5.5.8.28b.3.21,8696,8746,ref-sifre-n.4.1.96,ref-sifre-n.4.1.105,8207770,8207821,ref-b.5.5.8.28b.3.12,ref-b.5.5.8.28b.3.21,כשהוא אומר מלבד איל הכפורים אשר יכפר בו עליו הרי ,כשהוא אומר מלבד איל הכיפורים אשר יכפר בו עליו הרי ,10,10,2682,2682.0,78,68.0,0.02,0.0,49,כשהוא אומר מלבד איל הכפורים אשר יכפר בו עליו הרי ,5080000067
ref-sifre-n.4.1.137-ref-sifre-n.4.2.3,ref-b.4.1.9.109b.6.24-ref-b.4.1.9.109b.7.5,8911,8997,ref-sifre-n.4.1.137,ref-sifre-n.4.2.3,5047235,5047325,ref-b.4.1.9.109b.6.24,ref-b.4.1.9.109b.7.5,מלבד איל הכפורים אשר יכפר בו עליו את מי שמכפרים בו עליו אלו אנשי משמר הרי שגוזל כהן ,מלבד איל הכפורים אשר יכפר בו עליו הרי לכהן_שבאותו_משמר הכתוב מדבר תר הרי שהיה גוזל כהן ,18,16,1645,1642.0,89,87.0,0.39080459770114945,0.5714285714285714,60,מלבד איל הכפורים אשר יכפר בו עליו רי בוו ו מר הרי שגוזל כהן ,5080000068
ref-sifre-n.4.1.133-ref-sifre-n.4.1.142,ref-b.4.1.9.111a.11.17-ref-b.4.1.9.111a.11.23,8889,8940,ref-sifre-n.4.1.133,ref-sifre-n.4.1.142,5053629,5053664,ref-b.4.1.9.111a.11.17,ref-b.4.1.9.111a.11.23,כהן שירצה תלמוד לומר מלבד איל הכפורים אשר יכפר בו ,לכהן מלבד איל הכפורים אשר יכפר בו ,10,7,1656,1652.0,87,87.0,0.36,0.4545454545454546,33,כהן מלבד איל הכפורים אשר יכפר בו ,5080000069
ref-sifre-n.4.1.137-ref-sifre-n.4.1.143,ref-b.5.5.8.28b.3.14-ref-b.5.5.8.28b.3.20,8911,8945,ref-sifre-n.4.1.137,ref-sifre-n.4.1.143,8207782,8207817,ref-b.5.5.8.28b.3.14,ref-b.5.5.8.28b.3.20,מלבד איל הכפורים אשר יכפר בו עליו ,מלבד איל הכיפורים אשר יכפר בו עליו ,7,7,2683,2682.0,88,87.0,0.02857142857142857,0.0,34,מלבד איל הכפורים אשר יכפר בו עליו ,5080000070
ref-sifre-n.4.2.59-ref-sifre-n.4.2.73,ref-b.3.3.9.74b.6.16-ref-b.3.3.9.74b.6.36,9254,9330,ref-sifre-n.4.2.59,ref-sifre-n.4.2.73,3743351,3743444,ref-b.3.3.9.74b.6.16,ref-b.3.3.9.74b.6.36,בה כך אין לאחרים חלק בה תאמר באשה שהקנו לו_מן_השמים שכשם שיש לו עמה חלק כך יש לאחרים חלק,בה כך אין לאחרים חלק בה תאמר באשה שהקנו לו_מן_השמים שכשם שיש לו עמה חלק כך יש לאחרים חלק,15,17,980,980.0,92,92.0,0.0,0.0,88,בה כך אין לאחרים חלק בה תאמר באשה שהקנו לו_מן_השמים שכשם שיש לו עמה חלק כך יש לאחרים חלק,5080000071
ref-sifre-n.4.2.36-ref-sifre-n.4.2.74,ref-b.4.1.9.109b.8.34-ref-b.4.1.9.109b.9.29,9142,9334,ref-sifre-n.4.2.36,ref-sifre-n.4.2.74,5047608,5047762,ref-b.4.1.9.109b.8.34,ref-b.4.1.9.109b.9.29,דאין אחר יכול להוציאו מידו לא_אם_אמרת בדבר שאין_לו_חלק בו שכשם שאין_לו_חלק בו כך אין לאחרים חלק בו תאמר בגזל שכשם שיש לו_חלק_בו כך יש לאחרים חלק,דאין אחר יכול להוציאו מידו לא_אם_אמרת בדבר שאין_לו_חלק בו שכשם שאין_לו_חלק בו כך אין לאחרים חלק בו תאמר בגזל שכשם שיש לו_חלק_בו כך יש לאחרים חלק,37,26,1646,1646.0,90,90.0,0.0,0.0,144,דאין אחר יכול להוציאו מידו לא_אם_אמרת בדבר שאין_לו_חלק בו שכשם שאין_לו_חלק בו כך אין לאחרים חלק בו תאמר בגזל שכשם שיש לו_חלק_בו כך יש לאחרים חלק,5080000072
ref-sifre-n.4.3.1-ref-sifre-n.4.3.7,ref-b.4.1.9.109b.6.24-ref-b.4.1.9.109b.6.30,9374,9408,ref-sifre-n.4.3.1,ref-sifre-n.4.3.7,5047235,5047269,ref-b.4.1.9.109b.6.24,ref-b.4.1.9.109b.6.30,מלבד איל הכפורים אשר יכפר בו עליו ,מלבד איל הכפורים אשר יכפר בו עליו ,7,7,1643,1642.0,95,94.0,0.0,0.0,34,מלבד איל הכפורים אשר יכפר בו עליו ,5080000073
ref-sifre-n.4.3.1-ref-sifre-n.4.3.6,ref-b.4.1.9.111a.11.18-ref-b.4.1.9.111a.11.23,9374,9403,ref-sifre-n.4.3.1,ref-sifre-n.4.3.6,5053635,5053664,ref-b.4.1.9.111a.11.18,ref-b.4.1.9.111a.11.23,מלבד איל הכפורים אשר יכפר בו ,מלבד איל הכפורים אשר יכפר בו ,6,6,1657,1652.0,94,94.0,0.0,0.0,29,מלבד איל הכפורים אשר יכפר בו ,5080000074
ref-sifre-n.4.3.1-ref-sifre-n.4.3.7,ref-b.5.5.8.28b.3.14-ref-b.5.5.8.28b.3.20,9374,9408,ref-sifre-n.4.3.1,ref-sifre-n.4.3.7,8207782,8207817,ref-b.5.5.8.28b.3.14,ref-b.5.5.8.28b.3.20,מלבד איל הכפורים אשר יכפר בו עליו ,מלבד איל הכיפורים אשר יכפר בו עליו ,7,7,2684,2682.0,96,94.0,0.02857142857142857,0.0,34,מלבד איל הכפורים אשר יכפר בו עליו ,5080000075
ref-sifre-n.4.3.31-ref-sifre-n.4.3.37,ref-b.4.1.9.109b.6.24-ref-b.4.1.9.109b.6.30,9532,9566,ref-sifre-n.4.3.31,ref-sifre-n.4.3.37,5047235,5047269,ref-b.4.1.9.109b.6.24,ref-b.4.1.9.109b.6.30,מלבד איל הכפורים אשר יכפר בו עליו ,מלבד איל הכפורים אשר יכפר בו עליו ,7,7,1644,1642.0,98,97.0,0.0,0.0,34,מלבד איל הכפורים אשר יכפר בו עליו ,5080000076
ref-sifre-n.4.3.31-ref-sifre-n.4.3.36,ref-b.4.1.9.111a.11.18-ref-b.4.1.9.111a.11.23,9532,9561,ref-sifre-n.4.3.31,ref-sifre-n.4.3.36,5053635,5053664,ref-b.4.1.9.111a.11.18,ref-b.4.1.9.111a.11.23,מלבד איל הכפורים אשר יכפר בו ,מלבד איל הכפורים אשר יכפר בו ,6,6,1658,1652.0,97,97.0,0.0,0.0,29,מלבד איל הכפורים אשר יכפר בו ,5080000077
ref-sifre-n.4.3.31-ref-sifre-n.4.3.37,ref-b.5.5.8.28b.3.14-ref-b.5.5.8.28b.3.20,9532,9566,ref-sifre-n.4.3.31,ref-sifre-n.4.3.37,8207782,8207817,ref-b.5.5.8.28b.3.14,ref-b.5.5.8.28b.3.20,מלבד איל הכפורים אשר יכפר בו עליו ,מלבד איל הכיפורים אשר יכפר בו עליו ,7,7,2685,2682.0,99,97.0,0.02857142857142857,0.0,34,מלבד איל הכפורים אשר יכפר בו עליו ,5080000078
ref-sifre-n.4.3.84-ref-sifre-n.4.4.2,ref-b.4.1.9.111a.11.6-ref-b.4.1.9.111a.11.20,9796,9869,ref-sifre-n.4.3.84,ref-sifre-n.4.4.2,5053574,5053652,ref-b.4.1.9.111a.11.6,ref-b.4.1.9.111a.11.20,האשם המושב לה' לכהן וגו' את שצריך כפרה יצא זה שכפרה לו נפשו מלבד איל ,אשמו וכו'_מנהני_מילי_אמר_רבא_דאמר_קרא האשם המושב לה' לכהן מלבד איל הכפורים ,15,9,1653,1652.0,100,100.0,0.76,0.625,30,האשם המושב לה' לכהן  אי הכפוי ,5080000079
ref-sifre-n.4.4.7-ref-sifre-n.4.4.29,ref-b.4.1.9.111a.2.1-ref-b.4.1.9.111a.2.12,9893,10017,ref-sifre-n.4.4.7,ref-sifre-n.4.4.29,5052437,5052505,ref-b.4.1.9.111a.2.1,ref-b.4.1.9.111a.2.12,נתן הכסף ליהויריב ואשם לידעיה יצא וקורא_אני_עליו איש_אשר_יתן_לכהן_לו_יהיה או אפי' נתן את האשם ליהויריב והכסף לידעיה ,נתן את הכסף ליהויריב וכו'_תנו_רבנן נתן אשם ליהויריב וכסף לידעיה ,16,10,1650,1650.0,101,101.0,0.5431034482758621,0.4545454545454546,56,נתן הכסף ליהויריב וו_נו_רן נתן אשם ליהויריב וכסף לידעיה ,5080000080
ref-sifre-n.4.4.46-ref-sifre-n.4.4.52,ref-b.4.1.9.111a.5.14-ref-b.4.1.9.111a.5.21,10098,10141,ref-sifre-n.4.4.46,ref-sifre-n.4.4.52,5053046,5053093,ref-b.4.1.9.111a.5.14,ref-b.4.1.9.111a.5.21,יחזיר ויביא אשם אחר ויתננו לידעיה ויזכה ,יחזור ויביא אשם אחר ויקריבוהו בני ידעיה וזכו ,7,8,1651,1651.0,102,102.0,0.28888888888888886,0.5,33,יחזר ויביא אשם אחר ויו ידעיה וזכ ,5080000081
ref-sifre-n.6.1.298-ref-sifre-n.6.1.309,ref-b.5.1.5.57a.9.1-ref-b.5.1.5.57a.9.10,12563,12620,ref-sifre-n.6.1.298,ref-sifre-n.6.1.309,6971794,6971832,ref-b.5.1.5.57a.9.1,ref-b.5.1.5.57a.9.10,אין להם פדיון אלמד דבר מדבר ואדון דבר מדבר אלמד דבר מדבר ,אמר לו נדון דבר מ דבר ונלמד דבר מ דבר ,12,10,2191,2187.0,103,103.0,0.47368421052631576,0.9166666666666666,31,אמר ודון דבר מדבר למד דבר מדבר ,5080000082
