baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-sifre-d,baseOrder,grp-ref-sifre-n,dam-lev,jac,lcc_len,lcs_str,id,bRangeOriginal,cRangeOriginal
ref-sifre-n.12.1.8-ref-sifre-n.12.1.24,ref-sifre-d.36.2.100-ref-sifre-d.36.2.115,23280,23372,ref-sifre-n.12.1.8,ref-sifre-n.12.1.24,51574,51650,ref-sifre-d.36.2.100,ref-sifre-d.36.2.115,מאליה שהיה בדין נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף ,אלא לשעה נאמר כאן כתב ונאמר להלן כתב מה כתב האמור להלן על הספר ובדיו אף ,8,7,138,138.0,52,52.0,0.4431818181818182,0.6,7,נאמר כאן ונאמר להלן מה להלן אף,5060000050,17,16
ref-sifre-n.12.1.28-ref-sifre-n.12.1.37,ref-sifre-d.38.10.91-ref-sifre-d.38.10.99,23391,23449,ref-sifre-n.12.1.28,ref-sifre-n.12.1.37,60690,60742,ref-sifre-d.38.10.91,ref-sifre-d.38.10.99,היא נשבעת מאליה תלמוד לומר והשביע אותה הכהן הכהן משביעה ,"היו אוכלים ושבעים ת""ל ואכלת ושבעת אתה אוכל ושובע ",10,9,188,188.0,90,52.0,0.625,0.75,0,,5060000051,10,9
ref-sifre-n.12.1.11-ref-sifre-n.12.1.27,ref-sifre-d.43.24.43-ref-sifre-d.43.25.17,23299,23390,ref-sifre-n.12.1.11,ref-sifre-n.12.1.27,82463,82541,ref-sifre-d.43.24.43,ref-sifre-d.43.25.17,נאמר כאן אף ונאמר להלן אף חרי מה חרי אף האמור להלן חרב אף חרי האמור כאן,אפו נאמר כאן אף ונאמר להלן אף חרי מה חרי אף האמור להלן חרב אף חרי האמור כאן,1,2,208,208.0,59,59.0,0.0533333333333333,0.0,17,נאמר כאן אף ונאמר להלן אף חרי מה חרי אף האמור להלן חרב אף חרי האמור כאן,5060000052,17,18
ref-sifre-n.12.1.9-ref-sifre-n.12.1.28,ref-sifre-d.51.2.11-ref-sifre-d.51.2.20,23287,23394,ref-sifre-n.12.1.9,ref-sifre-n.12.1.28,98639,98688,ref-sifre-d.51.2.11,ref-sifre-d.51.2.20,שהיה בדין נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן היא ,נאמר כאן יהיה ונאמר להלן יהיה מה יהיה האמור כאן ,4,10,283,279.0,56,52.0,0.5922330097087378,0.6,6,נאמר כאן ונאמר להלן מה כאן,5060000053,20,10
ref-sifre-n.12.1.8-ref-sifre-n.12.1.27,ref-sifre-d.56.1.30-ref-sifre-d.56.1.38,23280,23390,ref-sifre-n.12.1.8,ref-sifre-n.12.1.27,104714,104756,ref-sifre-d.56.1.30,ref-sifre-d.56.1.38,מה אלון האמור להלן שכם אף אלון האמור כאן,מה אלון האמור להלן שכם אף אלון האמור כאן,9,9,296,296.0,53,53.0,0.0,0.0,9,מה אלון האמור להלן שכם אף אלון האמור כאן,5060000054,9,9
ref-sifre-n.12.1.8-ref-sifre-n.12.1.27,ref-sifre-d.56.1.87-ref-sifre-d.56.1.97,23280,23390,ref-sifre-n.12.1.8,ref-sifre-n.12.1.27,105011,105063,ref-sifre-d.56.1.87,ref-sifre-d.56.1.97,מה אלון מורה האמור להלן שכם אף אלון מורה האמור כאן,מה אלון מורה האמור להלן שכם אף אלון מורה האמור כאן,1,1,300,300.0,54,54.0,0.0,0.0,11,מה אלון מורה האמור להלן שכם אף אלון מורה האמור כאן,5060000055,11,11
ref-sifre-n.12.1.11-ref-sifre-n.12.1.27,ref-sifre-d.62.4.5-ref-sifre-d.62.4.24,23299,23390,ref-sifre-n.12.1.11,ref-sifre-n.12.1.27,110105,110200,ref-sifre-d.62.4.5,ref-sifre-d.62.4.24,נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן ,נאמר כאן לשום את שמו ונאמר להלן ושמו את שמי מה שמי האמור להלן בלשון הקדש אף שמי האמור כאן ,1,1,326,326.0,60,60.0,0.4666666666666667,0.5833333333333333,8,נאמר כאן ונאמר להלן מה להלן אף כאן,5060000056,17,20
ref-sifre-n.12.1.14-ref-sifre-n.12.1.27,ref-sifre-d.62.4.32-ref-sifre-d.62.4.45,23314,23390,ref-sifre-n.12.1.14,ref-sifre-n.12.1.27,110236,110309,ref-sifre-d.62.4.32,ref-sifre-d.62.4.45,ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן ,האמור להלן בית הבחירה ומה שמי האמור להלן ברכת כהנים אף שמי האמור כאן ,14,1,353,353.0,82,60.0,0.4594594594594595,0.7142857142857143,4,להלן להלן אף כאן,5060000057,14,14
ref-sifre-n.12.1.11-ref-sifre-n.12.1.27,ref-sifre-d.64.2.2-ref-sifre-d.64.2.16,23299,23390,ref-sifre-n.12.1.11,ref-sifre-n.12.1.27,111804,111880,ref-sifre-d.64.2.2,ref-sifre-d.64.2.16,נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן ,נאמר כאן שמחה ונאמר להן שמחה מה שמחה האמורה להלן שלמים אף שמחה האמורה כאן ,1,1,386,385.0,61,52.0,0.2808988764044944,0.5,9,נאמר כאן ונאמר מה האמורה להלן אף האמורה כאן,5060000058,17,15
ref-sifre-n.12.1.11-ref-sifre-n.12.1.27,ref-sifre-d.69.1.2-ref-sifre-d.69.1.16,23299,23390,ref-sifre-n.12.1.11,ref-sifre-n.12.1.27,114083,114162,ref-sifre-d.69.1.2,ref-sifre-d.69.1.16,נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן ,נאמרה כאן שמחה ונאמרה להלן שמחה מה שמחה האמורה להלן שלמים אף שמחה האמורה כאן ,1,1,415,411.0,62,52.0,0.2921348314606741,0.5,8,כאן להלן מה האמורה להלן אף האמורה כאן,5060000059,17,15
ref-sifre-n.12.1.11-ref-sifre-n.12.1.27,ref-sifre-d.86.6.4-ref-sifre-d.86.6.18,23299,23390,ref-sifre-n.12.1.11,ref-sifre-n.12.1.27,131038,131119,ref-sifre-d.86.6.4,ref-sifre-d.86.6.18,נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן ,נאמרה כאן הדחה ונאמרה להלן הדחה מה הדחה האמורה להלן בסקילה אף הדחה האמורה כאן ,1,1,486,477.0,63,52.0,0.3370786516853932,0.5,8,כאן להלן מה האמורה להלן אף האמורה כאן,5060000060,17,15
ref-sifre-n.12.1.11-ref-sifre-n.12.1.27,ref-sifre-d.90.2.4-ref-sifre-d.90.2.19,23299,23390,ref-sifre-n.12.1.11,ref-sifre-n.12.1.27,133022,133105,ref-sifre-d.90.2.4,ref-sifre-d.90.2.19,נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן ,נאמר כאן הדחה ונאמר להלן הדחה מה הדחה האמורה להלן כאן בסקילה אף הדחה האמורה כאן ,1,1,513,510.0,64,52.0,0.3033707865168539,0.5,10,נאמר כאן ונאמר להלן מה האמורה להלן אף האמורה כאן,5060000061,17,16
ref-sifre-n.12.1.17-ref-sifre-n.12.1.27,ref-sifre-d.99.2.28-ref-sifre-d.99.2.39,23332,23390,ref-sifre-n.12.1.17,ref-sifre-n.12.1.27,139010,139082,ref-sifre-d.99.2.28,ref-sifre-d.99.2.39,מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן ,מה תועבה האמורה להלן בפסולי המוקדשים הכתוב מדבר אף תועבה האמורה כאן ,11,12,546,546.0,87,52.0,0.4117647058823529,0.6666666666666667,6,מה האמורה להלן אף האמורה כאן,5060000062,11,12
ref-sifre-n.12.1.11-ref-sifre-n.12.1.20,ref-sifre-d.103.3.7-ref-sifre-d.103.3.16,23299,23353,ref-sifre-n.12.1.11,ref-sifre-n.12.1.20,141103,141150,ref-sifre-d.103.3.7,ref-sifre-d.103.3.16,נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן ,נאמר כאן נשר ונאמר להלן נשר מה נשר האמור להלן ,1,1,560,559.0,58,52.0,0.3018867924528302,0.3333333333333333,6,נאמר כאן ונאמר להלן מה להלן,5060000063,10,10
ref-sifre-n.12.1.11-ref-sifre-n.12.1.27,ref-sifre-d.107.18.9-ref-sifre-d.107.18.25,23299,23390,ref-sifre-n.12.1.11,ref-sifre-n.12.1.27,147570,147656,ref-sifre-d.107.18.9,ref-sifre-d.107.18.25,נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן ,נאמר כאן שמחה ונאמר להלן שמחה מה שמחה האמורה כאן להלן שלמים אף שמחה האמורה להלן כאן ,1,1,615,615.0,65,65.0,0.348314606741573,0.5,10,נאמר כאן ונאמר להלן מה האמורה להלן אף האמורה כאן,5060000064,17,17
ref-sifre-n.12.1.17-ref-sifre-n.12.1.27,ref-sifre-d.107.18.28-ref-sifre-d.107.18.37,23332,23390,ref-sifre-n.12.1.17,ref-sifre-n.12.1.27,147666,147719,ref-sifre-d.107.18.28,ref-sifre-d.107.18.37,מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן ,מה שמחה האמורה להלן עולה ושלמים אף שמחה האמורה כאן ,11,10,645,645.0,88,65.0,0.3157894736842105,0.6,6,מה האמורה להלן אף האמורה כאן,5060000065,11,10
ref-sifre-n.12.1.11-ref-sifre-n.12.1.27,ref-sifre-d.111.1.12-ref-sifre-d.111.1.28,23299,23390,ref-sifre-n.12.1.11,ref-sifre-n.12.1.27,150177,150259,ref-sifre-d.111.1.12,ref-sifre-d.111.1.28,נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן ,נאמר כאן קץ ונאמר להלן קץ מה קץ האמור להלן בסופה ולא בתחילתה אף קץ האמור כאן ,1,1,662,658.0,66,52.0,0.4044943820224719,0.4545454545454546,8,נאמר כאן ונאמר להלן מה להלן אף כאן,5060000066,17,17
ref-sifre-n.12.1.16-ref-sifre-n.12.1.26,ref-sifre-d.111.3.17-ref-sifre-d.111.3.32,23326,23386,ref-sifre-n.12.1.16,ref-sifre-n.12.1.26,150419,150500,ref-sifre-d.111.3.17,ref-sifre-d.111.3.32,שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה ,שבע שנים במלוה מה שבע שנים האמור בשמיטה שבע שנים לכל העולם אף שבע שנים האמור ,11,14,686,686.0,83,52.0,0.5844155844155844,0.7272727272727273,2,מה אף,5060000067,11,14
ref-sifre-n.12.1.16-ref-sifre-n.12.1.26,ref-sifre-d.111.4.11-ref-sifre-d.111.4.28,23326,23386,ref-sifre-n.12.1.16,ref-sifre-n.12.1.26,150575,150661,ref-sifre-d.111.4.11,ref-sifre-d.111.4.28,שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה ,שבע שנים במלוה מה שבע שנים האמור בעבד עברי שבע שנים לכל אחד ואחד אף שבע שנים האמור ,11,14,687,687.0,84,52.0,0.6024096385542169,0.7272727272727273,2,מה אף,5060000068,11,14
ref-sifre-n.12.1.17-ref-sifre-n.12.1.33,ref-sifre-d.111.6.23-ref-sifre-d.111.7.20,23332,23425,ref-sifre-n.12.1.17,ref-sifre-n.12.1.33,150933,151048,ref-sifre-d.111.6.23,ref-sifre-d.111.7.20,מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן היא נשבעת מאליה תלמוד לומר והשביע ,"אלא בארץ ת""ל שבע שנים תעשה שמיטה לגזירה שוה מה שבע שנים האמורים בשמיטה שבע שנים לכל העולם אף שבע שנים האמורים ",17,20,688,688.0,89,52.0,0.7454545454545455,0.8333333333333334,2,מה אף,5060000069,17,20
ref-sifre-n.12.1.11-ref-sifre-n.12.1.27,ref-sifre-d.122.3.2-ref-sifre-d.122.3.16,23299,23390,ref-sifre-n.12.1.11,ref-sifre-n.12.1.27,159571,159646,ref-sifre-d.122.3.2,ref-sifre-d.122.3.16,נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן ,נאמר כאן אזנו ונאמר להלן אזנו מה אזנו האמור להלן ימנית אף אזנו האמור כאן ,1,1,705,701.0,67,52.0,0.3707865168539326,0.5,8,נאמר כאן ונאמר להלן מה להלן אף כאן,5060000070,17,15
ref-sifre-n.12.1.11-ref-sifre-n.12.1.27,ref-sifre-d.138.1.6-ref-sifre-d.138.1.20,23299,23390,ref-sifre-n.12.1.11,ref-sifre-n.12.1.27,170273,170350,ref-sifre-d.138.1.6,ref-sifre-d.138.1.20,נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן ,נאמר כאן שמחה ונאמר להלן שמחה מה שמחה האמורה להלן שלמים אף שמחה האמורה כאן ,1,1,738,734.0,68,52.0,0.2696629213483146,0.5,10,נאמר כאן ונאמר להלן מה האמורה להלן אף האמורה כאן,5060000071,17,15
ref-sifre-n.12.1.11-ref-sifre-n.12.1.27,ref-sifre-d.149.4.17-ref-sifre-d.149.4.37,23299,23390,ref-sifre-n.12.1.11,ref-sifre-n.12.1.27,179575,179681,ref-sifre-d.149.4.17,ref-sifre-d.149.4.37,נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן ,נאמר כאן שעריך ונאמר להלן שעריך מה שעריך האמור להלן שער שנמצאו בו ולא שער שנדונו בו אף שעריך האמור כאן ,1,1,772,766.0,69,52.0,0.4368932038834951,0.5454545454545454,8,נאמר כאן ונאמר להלן מה להלן אף כאן,5060000072,17,17
ref-sifre-n.12.1.9-ref-sifre-n.12.1.19,ref-sifre-d.190.3.18-ref-sifre-d.190.3.29,23287,23348,ref-sifre-n.12.1.9,ref-sifre-n.12.1.19,201399,201458,ref-sifre-d.190.3.18,ref-sifre-d.190.3.29,שהיה בדין נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה ,תהיה כשרה לעדות נאמר כאן שני ונאמר להלן שני מה שני האמור ,11,5,825,825.0,55,52.0,0.396551724137931,0.6363636363636364,5,נאמר כאן ונאמר להלן מה,5060000073,11,12
ref-sifre-n.12.1.11-ref-sifre-n.12.1.27,ref-sifre-d.194.6.12-ref-sifre-d.194.6.26,23299,23390,ref-sifre-n.12.1.11,ref-sifre-n.12.1.27,206415,206485,ref-sifre-d.194.6.12,ref-sifre-d.194.6.26,נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן ,נאמר כאן אחר ונאמר להלן אחר מה אחר האמור להלן נכרי אף אחר האמור כאן ,1,1,855,850.0,70,52.0,0.3932584269662921,0.5,8,נאמר כאן ונאמר להלן מה להלן אף כאן,5060000074,17,15
ref-sifre-n.12.1.11-ref-sifre-n.12.1.27,ref-sifre-d.195.7.13-ref-sifre-d.195.7.27,23299,23390,ref-sifre-n.12.1.11,ref-sifre-n.12.1.27,206965,207035,ref-sifre-d.195.7.13,ref-sifre-d.195.7.27,נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן ,נאמר כאן אחר ונאמר להלן אחר מה אחר האמור להלן נכרי אף אחר האמור כאן ,1,1,885,880.0,71,52.0,0.3932584269662921,0.5,8,נאמר כאן ונאמר להלן מה להלן אף כאן,5060000075,17,15
ref-sifre-n.12.1.11-ref-sifre-n.12.1.27,ref-sifre-d.261.2.25-ref-sifre-d.261.2.41,23299,23390,ref-sifre-n.12.1.11,ref-sifre-n.12.1.27,251413,251503,ref-sifre-d.261.2.25,ref-sifre-d.261.2.41,נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן ,נאמר כאן תועבה ונאמר להלן תועבה מה תועבה האומר להלן בשם זובח בזובח אף תועבה האמורה כאן ,1,1,1008,1003.0,72,52.0,0.2921348314606741,0.5454545454545454,9,נאמר כאן ונאמר להלן מה להלן אף האמורה כאן,5060000076,17,17
ref-sifre-n.12.1.11-ref-sifre-n.12.1.27,ref-sifre-d.264.1.5-ref-sifre-d.264.1.20,23299,23390,ref-sifre-n.12.1.11,ref-sifre-n.12.1.27,252869,252945,ref-sifre-d.264.1.5,ref-sifre-d.264.1.20,נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן ,נאמר כאן נדר ונאמר להלן נדר מה נדר האמור להלן נדר ונדבה אף נדר האמור כאן ,1,1,1046,1036.0,73,52.0,0.3820224719101123,0.5,8,נאמר כאן ונאמר להלן מה להלן אף כאן,5060000077,17,16
ref-sifre-n.12.1.11-ref-sifre-n.12.1.27,ref-sifre-d.284.6.4-ref-sifre-d.284.6.24,23299,23390,ref-sifre-n.12.1.11,ref-sifre-n.12.1.27,268085,268188,ref-sifre-d.284.6.4,ref-sifre-d.284.6.24,נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן ,נאמר כאן גר יתום ונאמר להלן גר יתום מה גר יתום האמור להלן בעושה פחות מסאתים אף גר ויתום האמור כאן ,1,2,1079,1077.0,74,52.0,0.4285714285714285,0.6153846153846154,8,נאמר כאן ונאמר להלן מה להלן אף כאן,5060000078,17,21
ref-sifre-n.12.1.11-ref-sifre-n.12.1.27,ref-sifre-d.285.4.3-ref-sifre-d.285.4.22,23299,23390,ref-sifre-n.12.1.11,ref-sifre-n.12.1.27,268747,268841,ref-sifre-d.285.4.3,ref-sifre-d.285.4.22,נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן ,נאמר כאן גר יתום ונאמר להלן גר יתום מה גר יתום האמור להלן פחות מסאתים אף גר יתום האמור כאן ,1,1,1112,1104.0,75,52.0,0.4505494505494505,0.5833333333333333,8,נאמר כאן ונאמר להלן מה להלן אף כאן,5060000079,17,20
ref-sifre-n.12.1.11-ref-sifre-n.12.1.27,ref-sifre-d.289.3.11-ref-sifre-d.289.3.30,23299,23390,ref-sifre-n.12.1.11,ref-sifre-n.12.1.27,274187,274283,ref-sifre-d.289.3.11,ref-sifre-d.289.3.30,נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן ,נאמר כאן שם אחיו ונאמר להלן על שם אחיהם יקראו בנחלתם מה שם האמור להלן לנחלה אף שם האמור כאן ,1,1,1135,1132.0,76,52.0,0.5217391304347826,0.6666666666666667,8,נאמר כאן ונאמר להלן מה להלן אף כאן,5060000080,17,20
ref-sifre-n.12.1.11-ref-sifre-n.12.1.27,ref-sifre-d.289.9.18-ref-sifre-d.289.9.32,23299,23390,ref-sifre-n.12.1.11,ref-sifre-n.12.1.27,274954,275020,ref-sifre-d.289.9.18,ref-sifre-d.289.9.32,נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן ,נאמר כאן שם ונאמר להלן שם מה שם האמור להלן נחלה אף שם האמור כאן ,1,1,1168,1161.0,77,52.0,0.3370786516853932,0.5,8,נאמר כאן ונאמר להלן מה להלן אף כאן,5060000081,17,15
ref-sifre-n.12.1.11-ref-sifre-n.12.1.27,ref-sifre-d.291.6.2-ref-sifre-d.291.6.18,23299,23390,ref-sifre-n.12.1.11,ref-sifre-n.12.1.27,276456,276551,ref-sifre-d.291.6.2,ref-sifre-d.291.6.18,נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן ,ואמרה נאמר כאן ענייה ונאמר להלן ענייה מה ענייה האמורה להלן בלשון הקדש אף ענייה האמורה כאן ,1,1,1202,1200.0,78,52.0,0.3888888888888889,0.5454545454545454,10,נאמר כאן ונאמר להלן מה האמורה להלן אף האמורה כאן,5060000082,17,17
ref-sifre-n.12.1.11-ref-sifre-n.12.1.27,ref-sifre-d.302.1.6-ref-sifre-d.302.1.20,23299,23390,ref-sifre-n.12.1.11,ref-sifre-n.12.1.27,288148,288213,ref-sifre-d.302.1.6,ref-sifre-d.302.1.20,נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן ,נאמר כאן קץ ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן ,1,1,1239,1239.0,79,79.0,0.4044943820224719,0.5,8,נאמר כאן ונאמר להלן מה להלן אף כאן,5060000083,17,15
